sender,receiver,amount,timestamp,is_mule,edge_role,ring_id,ring_type,split
UPI_01431,UPI_01600,282.73,2025-01-02 21:59:10.000000,0,organic_frequent,-1,organic,train
UPI_02901,UPI_02160,1449.17,2025-01-02 21:59:47.000000,0,organic_utility,-1,organic,train
UPI_02132,UPI_02621,35263.17,2025-01-02 22:02:07.000000,0,organic_settlement,-1,organic,train
UPI_02340,UPI_02805,3279.33,2025-01-02 22:02:54.000000,0,organic_merchant,-1,organic,train
UPI_01868,UPI_00544,244.28,2025-01-02 22:03:35.000000,0,organic_frequent,-1,organic,train
UPI_01371,UPI_02238,192182.86,2025-01-02 22:06:44.000000,0,organic_settlement,-1,organic,train
UPI_00447,UPI_01030,1267.46,2025-01-02 22:07:22.000000,0,organic_frequent,-1,organic,train
UPI_01884,UPI_00399,616.0,2025-01-02 22:07:45.000000,0,organic_frequent,-1,organic,train
UPI_01713,UPI_02783,1192.74,2025-01-02 22:07:47.000000,0,organic_frequent,-1,organic,train
UPI_00803,UPI_00069,14637.65,2025-01-02 22:15:41.000000,0,organic_settlement,-1,organic,train
UPI_01994,UPI_00568,4206.88,2025-01-02 22:16:22.000000,0,organic_merchant,-1,organic,train
UPI_01765,UPI_00181,3178.28,2025-01-02 22:16:45.000000,0,organic_social,-1,organic,train
UPI_02077,UPI_02915,4898.18,2025-01-02 22:17:24.000000,0,organic_merchant,-1,organic,train
UPI_01485,UPI_01887,16336.41,2025-01-02 22:21:29.000000,0,organic_forward,-1,organic,train
UPI_00787,UPI_02218,720.83,2025-01-02 22:22:40.000000,0,organic_merchant,-1,organic,train
UPI_00180,UPI_00384,2284.49,2025-01-02 22:23:35.000000,0,organic_merchant,-1,organic,train
UPI_02993,UPI_00532,141.36,2025-01-02 22:25:58.000000,0,organic_frequent,-1,organic,train
UPI_02844,UPI_00265,412.61,2025-01-02 22:26:58.000000,0,organic_frequent,-1,organic,train
UPI_00440,UPI_02501,649.0,2025-01-02 22:27:18.000000,0,organic_subscription,-1,organic,train
UPI_01320,UPI_00400,8774.92,2025-01-02 22:31:13.000000,0,organic_merchant,-1,organic,train
UPI_02486,UPI_02191,4613.39,2025-01-02 22:35:51.000000,0,organic_merchant,-1,organic,train
UPI_00048,UPI_00337,30849.88,2025-01-02 22:36:52.000000,0,organic_settlement,-1,organic,train
UPI_02943,UPI_01313,27710.19,2025-01-02 22:38:42.000000,0,organic_settlement,-1,organic,train
UPI_02671,UPI_02152,828.15,2025-01-02 22:39:18.000000,0,organic_frequent,-1,organic,train
UPI_01786,UPI_00001,1819.83,2025-01-02 22:47:01.000000,0,organic_oneoff,-1,organic,train
UPI_00472,UPI_01619,7693.74,2025-01-02 22:48:28.000000,0,organic_social,-1,organic,train
UPI_01746,UPI_02699,2616.94,2025-01-02 22:48:48.000000,0,organic_social,-1,organic,train
UPI_02247,UPI_01978,4355.6,2025-01-02 22:50:28.000000,0,organic_merchant,-1,organic,train
UPI_01917,UPI_00000,9179.41,2025-01-02 22:50:55.000000,0,organic_merchant,-1,organic,train
UPI_01765,UPI_01032,252.44,2025-01-02 22:51:38.000000,0,organic_frequent,-1,organic,train
MULE_T_0060,UPI_01079,1896.17,2025-01-02 22:51:58.000000,0,organic_camouflage,-1,organic,train
UPI_02163,UPI_02810,7832.35,2025-01-02 22:52:52.000000,0,organic_oneoff,-1,organic,train
UPI_00081,UPI_01587,96910.29,2025-01-02 22:57:02.000000,0,organic_settlement,-1,organic,train
UPI_00829,UPI_01796,4161.98,2025-01-02 22:57:09.000000,0,organic_social,-1,organic,train
UPI_00934,UPI_00729,3152.91,2025-01-02 22:59:01.000000,0,organic_merchant,-1,organic,train
UPI_01147,UPI_00668,151463.14,2025-01-02 22:59:38.000000,0,organic_settlement,-1,organic,train
UPI_02941,UPI_00396,1816.69,2025-01-02 23:01:11.000000,0,organic_merchant,-1,organic,train
UPI_00650,UPI_01490,149.0,2025-01-02 23:03:40.000000,0,organic_subscription,-1,organic,train
UPI_00182,UPI_00405,29100.49,2025-01-02 23:04:15.000000,0,organic_payout,-1,organic,train
UPI_02994,UPI_00842,836.53,2025-01-02 23:11:54.000000,0,organic_frequent,-1,organic,train
UPI_02892,UPI_02966,525.03,2025-01-02 23:21:09.000000,0,organic_frequent,-1,organic,train
UPI_02646,UPI_02855,6894.55,2025-01-02 23:39:49.000000,0,organic_social,-1,organic,train
UPI_00117,UPI_02725,799.0,2025-01-02 23:47:51.000000,0,organic_subscription,-1,organic,train
UPI_02727,UPI_02934,1479.57,2025-01-02 23:51:38.000000,0,organic_merchant,-1,organic,train
UPI_01719,UPI_01370,374.14,2025-01-02 23:52:05.000000,0,organic_frequent,-1,organic,train
UPI_01710,MULE_T_0049,72495.23,2025-01-02 23:52:09.000000,1,fan_in,19,stealth_cycle,train
UPI_01021,UPI_00195,15682.95,2025-01-03 00:14:05.000000,0,organic_forward,-1,organic,train
UPI_02484,UPI_02986,1433.71,2025-01-03 00:18:04.000000,0,organic_frequent,-1,organic,train
UPI_01784,UPI_00001,1358.06,2025-01-03 00:35:19.000000,0,organic_oneoff,-1,organic,train
UPI_00490,UPI_02328,11821.12,2025-01-03 00:38:03.000000,0,organic_social,-1,organic,train
UPI_02139,UPI_01721,4947.3,2025-01-03 01:16:20.000000,0,organic_merchant,-1,organic,train
UPI_01536,UPI_00082,2295.58,2025-01-03 01:46:41.000000,0,organic_merchant,-1,organic,train
UPI_01432,UPI_02501,299.0,2025-01-03 02:00:46.000000,0,organic_subscription,-1,organic,train
UPI_02399,UPI_00221,5195.64,2025-01-03 04:27:01.000000,0,organic_social,-1,organic,train
UPI_01640,UPI_00228,1252.28,2025-01-03 04:36:33.000000,0,organic_oneoff,-1,organic,train
UPI_02968,UPI_01210,1090.88,2025-01-03 04:37:59.000000,0,organic_oneoff,-1,organic,train
UPI_02480,UPI_00876,1208.26,2025-01-03 05:00:40.000000,0,organic_social,-1,organic,train
UPI_02249,UPI_02783,3151.03,2025-01-03 05:12:16.000000,0,organic_merchant,-1,organic,train
UPI_00141,UPI_02986,967.79,2025-01-03 05:41:11.000000,0,organic_merchant,-1,organic,train
UPI_01341,UPI_02986,324.38,2025-01-03 06:03:14.000000,0,organic_frequent,-1,organic,train
UPI_01872,UPI_02188,65.85,2025-01-03 06:05:28.000000,0,organic_frequent,-1,organic,train
UPI_02136,UPI_02160,499.0,2025-01-03 06:14:20.000000,0,organic_subscription,-1,organic,train
UPI_02656,UPI_01225,13406.08,2025-01-03 06:18:44.000000,0,organic_forward,-1,organic,train
UPI_01962,UPI_01030,1019.61,2025-01-03 06:22:27.000000,0,organic_merchant,-1,organic,train
UPI_00416,UPI_00002,254.37,2025-01-03 06:24:52.000000,0,organic_social,-1,organic,train
UPI_02834,UPI_00609,149.0,2025-01-03 06:27:30.000000,0,organic_subscription,-1,organic,train
UPI_01163,UPI_02695,156.41,2025-01-03 06:31:26.000000,0,organic_frequent,-1,organic,train
UPI_00366,UPI_01339,6584.95,2025-01-03 06:43:32.000000,0,organic_payout,-1,organic,train
UPI_02122,UPI_01994,559.49,2025-01-03 06:52:10.000000,0,organic_social,-1,organic,train
UPI_01062,UPI_02127,6828.76,2025-01-03 06:57:08.000000,0,organic_merchant,-1,organic,train
UPI_00611,UPI_00690,691.89,2025-01-03 06:57:21.000000,0,organic_merchant,-1,organic,train
UPI_02874,UPI_00939,256166.2,2025-01-03 07:01:21.000000,0,organic_b2b_cycle,-1,organic,train
UPI_02292,UPI_01048,588.55,2025-01-03 07:03:07.000000,0,organic_frequent,-1,organic,train
UPI_02408,UPI_01776,295.76,2025-01-03 07:03:38.000000,0,organic_frequent,-1,organic,train
UPI_02218,UPI_01253,11415.83,2025-01-03 07:05:36.000000,0,organic_payout,-1,organic,train
UPI_02033,UPI_02799,9950.0,2025-01-03 07:08:12.000000,0,organic_emi,-1,organic,train
UPI_01940,UPI_01204,6334.05,2025-01-03 07:10:20.000000,0,organic_social,-1,organic,train
UPI_00512,UPI_01502,3400.0,2025-01-03 07:12:28.000000,0,organic_emi,-1,organic,train
UPI_00778,UPI_01681,15000.0,2025-01-03 07:15:40.000000,0,organic_emi,-1,organic,train
UPI_01592,UPI_01806,4200.0,2025-01-03 07:17:41.000000,0,organic_emi,-1,organic,train
UPI_00730,UPI_01351,14000.0,2025-01-03 07:17:59.000000,0,organic_emi,-1,organic,train
UPI_01291,UPI_02071,99.0,2025-01-03 07:19:01.000000,0,organic_subscription,-1,organic,train
UPI_01653,UPI_01066,19500.0,2025-01-03 07:20:27.000000,0,organic_emi,-1,organic,train
UPI_02662,UPI_00537,73.5,2025-01-03 07:22:53.000000,0,organic_frequent,-1,organic,train
UPI_00790,UPI_02160,21500.0,2025-01-03 07:24:23.000000,0,organic_emi,-1,organic,train
UPI_01994,UPI_02410,5206.15,2025-01-03 07:24:25.000000,0,organic_social,-1,organic,train
UPI_02098,UPI_01806,15500.0,2025-01-03 07:24:40.000000,0,organic_emi,-1,organic,train
UPI_02393,UPI_02188,119.57,2025-01-03 07:26:25.000000,0,organic_frequent,-1,organic,train
UPI_00961,UPI_01053,22000.0,2025-01-03 07:26:28.000000,0,organic_emi,-1,organic,train
UPI_02010,UPI_01490,17500.0,2025-01-03 07:27:36.000000,0,organic_emi,-1,organic,train
UPI_00911,UPI_02916,13500.0,2025-01-03 07:28:07.000000,0,organic_emi,-1,organic,train
UPI_01024,UPI_02775,13000.0,2025-01-03 07:29:09.000000,0,organic_emi,-1,organic,train
UPI_02675,UPI_01461,23000.0,2025-01-03 07:32:36.000000,0,organic_emi,-1,organic,train
UPI_02568,UPI_02634,242.94,2025-01-03 07:32:51.000000,0,organic_frequent,-1,organic,train
UPI_01273,UPI_00901,13000.0,2025-01-03 07:33:46.000000,0,organic_emi,-1,organic,train
UPI_02124,UPI_00901,18000.0,2025-01-03 07:34:00.000000,0,organic_emi,-1,organic,train
UPI_02430,UPI_02301,13500.0,2025-01-03 07:34:09.000000,0,organic_emi,-1,organic,train
UPI_02822,UPI_01111,7000.0,2025-01-03 07:36:18.000000,0,organic_emi,-1,organic,train
UPI_01497,UPI_02238,299.0,2025-01-03 07:38:53.000000,0,organic_subscription,-1,organic,train
UPI_01222,UPI_00844,15000.0,2025-01-03 07:40:26.000000,0,organic_emi,-1,organic,train
UPI_00744,UPI_02301,17500.0,2025-01-03 07:42:38.000000,0,organic_emi,-1,organic,train
UPI_02627,UPI_02038,7200.0,2025-01-03 07:43:05.000000,0,organic_emi,-1,organic,train
UPI_00174,UPI_02877,815.46,2025-01-03 07:43:10.000000,0,organic_social,-1,organic,train
UPI_01232,UPI_01795,7950.0,2025-01-03 07:43:58.000000,0,organic_emi,-1,organic,train
UPI_02999,UPI_01490,14000.0,2025-01-03 07:45:07.000000,0,organic_emi,-1,organic,train
UPI_01183,UPI_02301,3900.0,2025-01-03 07:45:48.000000,0,organic_emi,-1,organic,train
UPI_02330,UPI_02153,799.0,2025-01-03 07:45:50.000000,0,organic_subscription,-1,organic,train
UPI_00136,UPI_01313,61475.8,2025-01-03 07:46:36.000000,0,organic_b2b_cycle,-1,organic,train
UPI_01890,UPI_00901,3350.0,2025-01-03 07:47:27.000000,0,organic_emi,-1,organic,train
UPI_00491,UPI_01475,3550.0,2025-01-03 07:49:47.000000,0,organic_emi,-1,organic,train
UPI_02166,UPI_02160,5700.0,2025-01-03 07:49:47.000000,0,organic_emi,-1,organic,train
UPI_00139,UPI_01681,12500.0,2025-01-03 07:52:24.000000,0,organic_emi,-1,organic,train
UPI_00852,UPI_01151,2950.0,2025-01-03 07:53:54.000000,0,organic_emi,-1,organic,train
UPI_01669,UPI_02301,5700.0,2025-01-03 07:53:56.000000,0,organic_emi,-1,organic,train
UPI_01434,UPI_02916,3650.0,2025-01-03 07:54:10.000000,0,organic_emi,-1,organic,train
UPI_01892,UPI_01579,13500.0,2025-01-03 07:54:46.000000,0,organic_emi,-1,organic,train
UPI_00309,UPI_01282,8350.0,2025-01-03 07:54:51.000000,0,organic_emi,-1,organic,train
UPI_00475,UPI_01089,244.81,2025-01-03 07:56:00.000000,0,organic_frequent,-1,organic,train
UPI_00525,UPI_00901,15000.0,2025-01-03 07:57:15.000000,0,organic_emi,-1,organic,train
UPI_00713,UPI_01169,21694.68,2025-01-03 07:57:33.000000,0,organic_forward,-1,organic,train
UPI_02788,UPI_02973,18000.0,2025-01-03 07:59:43.000000,0,organic_emi,-1,organic,train
UPI_02631,UPI_00446,4094.82,2025-01-03 08:03:00.000000,0,organic_merchant,-1,organic,train
UPI_01990,UPI_00729,255.02,2025-01-03 08:03:33.000000,0,organic_frequent,-1,organic,train
UPI_01062,UPI_01454,819.27,2025-01-03 08:10:02.000000,0,organic_frequent,-1,organic,train
UPI_01213,UPI_02276,1219.66,2025-01-03 08:11:22.000000,0,organic_social,-1,organic,train
UPI_02892,UPI_02888,6583.04,2025-01-03 08:14:26.000000,0,organic_social,-1,organic,train
UPI_01505,UPI_01824,645.58,2025-01-03 08:14:46.000000,0,organic_frequent,-1,organic,train
UPI_01976,UPI_02188,737.54,2025-01-03 08:24:26.000000,0,organic_frequent,-1,organic,train
UPI_02887,UPI_02399,7631.96,2025-01-03 08:24:31.000000,0,organic_forward,-1,organic,train
UPI_01862,UPI_01351,649.0,2025-01-03 08:25:51.000000,0,organic_subscription,-1,organic,train
UPI_02822,UPI_01048,120.08,2025-01-03 08:30:45.000000,0,organic_frequent,-1,organic,train
UPI_00297,UPI_01157,4475.78,2025-01-03 08:30:46.000000,0,organic_merchant,-1,organic,train
UPI_01206,UPI_01806,149.0,2025-01-03 08:31:04.000000,0,organic_subscription,-1,organic,train
UPI_00900,UPI_01371,582.99,2025-01-03 08:32:15.000000,0,organic_frequent,-1,organic,train
UPI_02984,UPI_02905,426.72,2025-01-03 08:32:31.000000,0,organic_oneoff,-1,organic,train
UPI_01615,UPI_00508,81.63,2025-01-03 08:32:33.000000,0,organic_frequent,-1,organic,train
UPI_01416,UPI_00599,7713.38,2025-01-03 08:32:34.000000,0,organic_merchant,-1,organic,train
UPI_00500,UPI_01660,3219.83,2025-01-03 08:33:17.000000,0,organic_merchant,-1,organic,train
UPI_01639,UPI_00410,4392.8,2025-01-03 08:35:29.000000,0,organic_forward,-1,organic,train
UPI_01339,UPI_00410,13783.59,2025-01-03 08:41:37.000000,0,organic_forward,-1,organic,train
UPI_01074,UPI_00162,1513.22,2025-01-03 08:53:11.000000,0,organic_oneoff,-1,organic,train
UPI_00455,UPI_02400,27335.07,2025-01-03 08:55:18.000000,0,organic_forward,-1,organic,train
UPI_02092,UPI_00430,299.0,2025-01-03 08:55:56.000000,0,organic_subscription,-1,organic,train
UPI_00936,UPI_01806,799.0,2025-01-03 08:56:22.000000,0,organic_subscription,-1,organic,train
UPI_02142,UPI_01641,9045.05,2025-01-03 08:57:52.000000,0,organic_social,-1,organic,train
UPI_00592,UPI_00958,14500.0,2025-01-03 09:01:07.000000,0,organic_rent,-1,organic,train
UPI_00528,UPI_02177,966.96,2025-01-03 09:03:09.000000,0,organic_oneoff,-1,organic,train
UPI_01527,UPI_01111,299.0,2025-01-03 09:03:49.000000,0,organic_subscription,-1,organic,train
UPI_02981,UPI_00714,42000.0,2025-01-03 09:06:42.000000,0,organic_rent,-1,organic,train
UPI_01656,UPI_01500,18000.0,2025-01-03 09:08:53.000000,0,organic_rent,-1,organic,train
UPI_02738,UPI_02634,434.27,2025-01-03 09:09:16.000000,0,organic_frequent,-1,organic,train
UPI_00194,UPI_02972,2862.25,2025-01-03 09:10:18.000000,0,organic_social,-1,organic,train
UPI_00789,UPI_02191,524.21,2025-01-03 09:10:58.000000,0,organic_frequent,-1,organic,train
UPI_01606,UPI_01602,7248.52,2025-01-03 09:11:55.000000,0,organic_merchant,-1,organic,train
UPI_00869,UPI_01806,199.0,2025-01-03 09:13:38.000000,0,organic_subscription,-1,organic,train
UPI_02972,UPI_01956,4022.6,2025-01-03 09:14:56.000000,0,organic_social,-1,organic,train
UPI_01928,UPI_01021,15975.46,2025-01-03 09:15:19.000000,0,organic_payout,-1,organic,train
UPI_02109,UPI_01048,98.35,2025-01-03 09:16:03.000000,0,organic_frequent,-1,organic,train
UPI_00576,UPI_00930,356.75,2025-01-03 09:16:17.000000,0,organic_merchant,-1,organic,train
UPI_00344,UPI_02955,302.49,2025-01-03 09:16:56.000000,0,organic_frequent,-1,organic,train
UPI_00665,UPI_02764,13324.87,2025-01-03 09:18:54.000000,0,organic_merchant,-1,organic,train
UPI_02229,UPI_01963,3040.57,2025-01-03 09:18:57.000000,0,organic_merchant,-1,organic,train
UPI_01165,UPI_02899,5158.7,2025-01-03 09:19:35.000000,0,organic_merchant,-1,organic,train
UPI_01709,UPI_00946,258268.19,2025-01-03 09:20:34.000000,0,organic_b2b_cycle,-1,organic,train
UPI_01153,UPI_01322,2099.46,2025-01-03 09:21:00.000000,0,organic_merchant,-1,organic,train
UPI_00867,UPI_01566,7169.95,2025-01-03 09:21:07.000000,0,organic_social,-1,organic,train
UPI_01682,UPI_00844,499.0,2025-01-03 09:22:04.000000,0,organic_subscription,-1,organic,train
UPI_00543,UPI_02627,5770.46,2025-01-03 09:23:19.000000,0,organic_social,-1,organic,train
UPI_02617,UPI_00798,46875.11,2025-01-03 09:24:36.000000,0,organic_oneoff,-1,organic,train
UPI_02757,UPI_00081,537.58,2025-01-03 09:25:14.000000,0,organic_merchant,-1,organic,train
UPI_01479,UPI_02923,14000.0,2025-01-03 09:25:18.000000,0,organic_rent,-1,organic,train
UPI_00948,UPI_01442,13000.0,2025-01-03 09:25:41.000000,0,organic_rent,-1,organic,train
UPI_01027,UPI_00748,887.44,2025-01-03 09:27:26.000000,0,organic_frequent,-1,organic,train
UPI_00623,UPI_01409,12500.0,2025-01-03 09:28:13.000000,0,organic_rent,-1,organic,train
UPI_00855,UPI_01938,808.55,2025-01-03 09:29:05.000000,0,organic_social,-1,organic,train
UPI_02520,UPI_00380,181.0,2025-01-03 09:31:21.000000,0,organic_frequent,-1,organic,train
UPI_00293,UPI_02837,355.78,2025-01-03 09:31:50.000000,0,organic_frequent,-1,organic,train
UPI_02104,UPI_02432,1606.41,2025-01-03 09:33:25.000000,0,organic_frequent,-1,organic,train
UPI_02611,UPI_02899,1961.48,2025-01-03 09:33:56.000000,0,organic_merchant,-1,organic,train
UPI_02902,UPI_02146,8350.0,2025-01-03 09:35:41.000000,0,organic_rent,-1,organic,train
UPI_02037,UPI_00748,656.96,2025-01-03 09:36:51.000000,0,organic_frequent,-1,organic,train
UPI_02897,UPI_00366,432.17,2025-01-03 09:37:41.000000,0,organic_frequent,-1,organic,train
UPI_01322,UPI_01867,33319.87,2025-01-03 09:37:54.000000,0,organic_payout,-1,organic,train
UPI_00240,UPI_02805,288.63,2025-01-03 09:37:58.000000,0,organic_frequent,-1,organic,train
UPI_00508,UPI_01466,16187.2,2025-01-03 09:39:24.000000,0,organic_payout,-1,organic,train
UPI_02339,UPI_01818,22517.74,2025-01-03 09:40:30.000000,0,organic_forward,-1,organic,train
UPI_00745,UPI_00901,649.0,2025-01-03 09:41:23.000000,0,organic_subscription,-1,organic,train
UPI_00159,UPI_02775,499.0,2025-01-03 09:42:13.000000,0,organic_subscription,-1,organic,train
UPI_01574,UPI_00534,13000.0,2025-01-03 09:42:21.000000,0,organic_rent,-1,organic,train
UPI_01916,UPI_00508,545.69,2025-01-03 09:42:23.000000,0,organic_frequent,-1,organic,train
UPI_01876,UPI_00437,25183.93,2025-01-03 09:42:49.000000,0,organic_forward,-1,organic,train
UPI_00702,UPI_02255,128654.7,2025-01-03 09:44:36.000000,0,organic_b2b_cycle,-1,organic,train
UPI_00289,UPI_02923,34000.0,2025-01-03 09:45:52.000000,0,organic_rent,-1,organic,train
MULE_T_0045,UPI_00497,2994.23,2025-01-03 09:47:02.000000,0,organic_camouflage,-1,organic,train
UPI_00610,UPI_02218,7497.41,2025-01-03 09:49:00.000000,0,organic_merchant,-1,organic,train
UPI_02397,UPI_01402,190.78,2025-01-03 09:49:43.000000,0,organic_frequent,-1,organic,train
UPI_00258,UPI_01875,43500.0,2025-01-03 09:50:04.000000,0,organic_rent,-1,organic,train
UPI_02262,UPI_02118,17500.0,2025-01-03 09:50:14.000000,0,organic_rent,-1,organic,train
UPI_00233,UPI_01535,7584.07,2025-01-03 09:50:42.000000,0,organic_merchant,-1,organic,train
UPI_02825,UPI_02237,30500.0,2025-01-03 09:52:12.000000,0,organic_rent,-1,organic,train
UPI_01859,UPI_00534,7050.0,2025-01-03 09:53:14.000000,0,organic_rent,-1,organic,train
UPI_00598,UPI_02457,1843.71,2025-01-03 09:53:54.000000,0,organic_oneoff,-1,organic,train
UPI_02490,UPI_02895,3136.53,2025-01-03 09:54:45.000000,0,organic_social,-1,organic,train
UPI_02072,UPI_00398,6722.1,2025-01-03 09:54:53.000000,0,organic_merchant,-1,organic,train
UPI_02911,UPI_01282,649.0,2025-01-03 09:55:33.000000,0,organic_subscription,-1,organic,train
UPI_00263,UPI_01550,165.52,2025-01-03 09:56:35.000000,0,organic_frequent,-1,organic,train
UPI_00941,UPI_00705,4769.83,2025-01-03 09:57:08.000000,0,organic_social,-1,organic,train
UPI_00142,UPI_00821,9300.0,2025-01-03 09:57:11.000000,0,organic_rent,-1,organic,train
UPI_01796,UPI_02003,1373.19,2025-01-03 09:57:33.000000,0,organic_frequent,-1,organic,train
UPI_00616,UPI_01841,2469.68,2025-01-03 09:59:04.000000,0,organic_merchant,-1,organic,train
UPI_02781,UPI_00984,118500.0,2025-01-03 10:00:06.000000,0,organic_salary,-1,organic,train
UPI_01675,UPI_02225,86500.0,2025-01-03 10:00:12.000000,0,organic_salary,-1,organic,train
UPI_02065,UPI_01745,118.68,2025-01-03 10:01:45.000000,0,organic_frequent,-1,organic,train
UPI_02502,UPI_01469,793.29,2025-01-03 10:02:50.000000,0,organic_frequent,-1,organic,train
UPI_00649,UPI_01810,84500.0,2025-01-03 10:02:56.000000,0,organic_salary,-1,organic,train
UPI_02601,UPI_01647,53500.0,2025-01-03 10:03:31.000000,0,organic_salary,-1,organic,train
UPI_01446,UPI_00432,118500.0,2025-01-03 10:03:57.000000,0,organic_salary,-1,organic,train
UPI_01208,UPI_02657,134500.0,2025-01-03 10:04:49.000000,0,organic_salary,-1,organic,train
UPI_00185,UPI_01176,69500.0,2025-01-03 10:04:53.000000,0,organic_salary,-1,organic,train
UPI_02699,UPI_02915,149.0,2025-01-03 10:04:54.000000,0,organic_frequent,-1,organic,train
UPI_02438,UPI_01660,501.88,2025-01-03 10:04:57.000000,0,organic_frequent,-1,organic,train
UPI_00817,UPI_01036,799.0,2025-01-03 10:05:18.000000,0,organic_subscription,-1,organic,train
UPI_00246,UPI_00365,1003.81,2025-01-03 10:05:24.000000,0,organic_frequent,-1,organic,train
UPI_00058,UPI_02644,98500.0,2025-01-03 10:05:28.000000,0,organic_salary,-1,organic,train
UPI_00098,UPI_01318,61000.0,2025-01-03 10:06:05.000000,0,organic_salary,-1,organic,train
UPI_00036,UPI_02729,44500.0,2025-01-03 10:07:04.000000,0,organic_salary,-1,organic,train
UPI_00723,UPI_02521,121000.0,2025-01-03 10:07:25.000000,0,organic_salary,-1,organic,train
UPI_02012,UPI_00227,92000.0,2025-01-03 10:07:33.000000,0,organic_salary,-1,organic,train
UPI_00943,UPI_01469,86.16,2025-01-03 10:07:41.000000,0,organic_frequent,-1,organic,train
UPI_02012,UPI_00980,95500.0,2025-01-03 10:07:43.000000,0,organic_salary,-1,organic,train
UPI_01446,UPI_02904,121500.0,2025-01-03 10:07:49.000000,0,organic_salary,-1,organic,train
UPI_02849,UPI_00729,6252.81,2025-01-03 10:08:07.000000,0,organic_merchant,-1,organic,train
UPI_01518,UPI_02472,76500.0,2025-01-03 10:08:32.000000,0,organic_salary,-1,organic,train
UPI_02509,UPI_02454,30000.0,2025-01-03 10:08:50.000000,0,organic_salary,-1,organic,train
UPI_00185,UPI_00567,99000.0,2025-01-03 10:10:11.000000,0,organic_salary,-1,organic,train
UPI_00964,UPI_00621,117000.0,2025-01-03 10:10:20.000000,0,organic_salary,-1,organic,train
UPI_01658,UPI_00620,62500.0,2025-01-03 10:10:23.000000,0,organic_salary,-1,organic,train
UPI_01518,UPI_00757,89500.0,2025-01-03 10:11:24.000000,0,organic_salary,-1,organic,train
UPI_02974,UPI_01974,45500.0,2025-01-03 10:11:48.000000,0,organic_salary,-1,organic,train
UPI_00649,UPI_00942,58000.0,2025-01-03 10:11:57.000000,0,organic_salary,-1,organic,train
UPI_00964,UPI_00301,98000.0,2025-01-03 10:12:21.000000,0,organic_salary,-1,organic,train
UPI_01219,UPI_00140,55500.0,2025-01-03 10:12:30.000000,0,organic_salary,-1,organic,train
MULE_T_0087,UPI_02781,3836.72,2025-01-03 10:13:02.000000,0,organic_camouflage,-1,organic,train
UPI_02228,UPI_00666,80500.0,2025-01-03 10:13:07.000000,0,organic_salary,-1,organic,train
UPI_01425,UPI_02232,99.0,2025-01-03 10:13:09.000000,0,organic_subscription,-1,organic,train
UPI_01116,UPI_01980,66000.0,2025-01-03 10:13:24.000000,0,organic_salary,-1,organic,train
UPI_00036,UPI_02115,93000.0,2025-01-03 10:13:37.000000,0,organic_salary,-1,organic,train
UPI_02781,UPI_01357,109500.0,2025-01-03 10:14:03.000000,0,organic_salary,-1,organic,train
UPI_01219,UPI_00290,111000.0,2025-01-03 10:14:11.000000,0,organic_salary,-1,organic,train
UPI_01445,UPI_01502,149.0,2025-01-03 10:15:03.000000,0,organic_subscription,-1,organic,train
UPI_00098,UPI_00551,36000.0,2025-01-03 10:15:21.000000,0,organic_salary,-1,organic,train
UPI_00058,UPI_00338,51000.0,2025-01-03 10:16:19.000000,0,organic_salary,-1,organic,train
UPI_01862,UPI_00380,1297.62,2025-01-03 10:16:22.000000,0,organic_merchant,-1,organic,train
UPI_01588,UPI_02088,2571.86,2025-01-03 10:16:42.000000,0,organic_social,-1,organic,train
UPI_02012,UPI_02835,81500.0,2025-01-03 10:17:35.000000,0,organic_salary,-1,organic,train
UPI_01446,UPI_00562,51500.0,2025-01-03 10:17:45.000000,0,organic_salary,-1,organic,train
UPI_00887,UPI_00478,43000.0,2025-01-03 10:17:51.000000,0,organic_salary,-1,organic,train
UPI_02781,UPI_00688,115500.0,2025-01-03 10:17:55.000000,0,organic_salary,-1,organic,train
UPI_01941,UPI_01681,649.0,2025-01-03 10:18:12.000000,0,organic_subscription,-1,organic,train
UPI_01518,UPI_00531,96000.0,2025-01-03 10:18:17.000000,0,organic_salary,-1,organic,train
UPI_00916,UPI_01030,1169.61,2025-01-03 10:19:10.000000,0,organic_frequent,-1,organic,train
UPI_02601,UPI_01361,74000.0,2025-01-03 10:19:24.000000,0,organic_salary,-1,organic,train
UPI_01675,UPI_02296,61000.0,2025-01-03 10:19:34.000000,0,organic_salary,-1,organic,train
UPI_01658,UPI_02026,101500.0,2025-01-03 10:19:37.000000,0,organic_salary,-1,organic,train
UPI_00185,UPI_01783,82500.0,2025-01-03 10:20:20.000000,0,organic_salary,-1,organic,train
UPI_00058,UPI_00574,127000.0,2025-01-03 10:20:33.000000,0,organic_salary,-1,organic,train
UPI_01208,UPI_00773,80000.0,2025-01-03 10:21:32.000000,0,organic_salary,-1,organic,train
UPI_01857,UPI_02276,40500.0,2025-01-03 10:21:52.000000,0,organic_salary,-1,organic,train
UPI_01167,UPI_02741,11859.67,2025-01-03 10:22:03.000000,0,organic_social,-1,organic,train
UPI_01208,UPI_00161,140000.0,2025-01-03 10:22:07.000000,0,organic_salary,-1,organic,train
UPI_01123,UPI_02182,6241.06,2025-01-03 10:22:25.000000,0,organic_social,-1,organic,train
UPI_01658,UPI_00718,92000.0,2025-01-03 10:22:30.000000,0,organic_salary,-1,organic,train
